frameNumber	unityTimeAtLog	cameraPos_x	cameraPos_y	cameraPos_z	cameraMat_R0C0	cameraMat_R0C1	cameraMat_R0C2	cameraMat_R0C3	cameraMat_R1C0	cameraMat_R1C1	cameraMat_R1C2	cameraMat_R1C3	cameraMat_R2C0	cameraMat_R2C1	cameraMat_R2C2	cameraMat_R2C3	cameraMat_R3C0	cameraMat_R3C1	cameraMat_R3C2	cameraMat_R3C3	yTargetPos_x	yTargetPos_y	yTargetPos_z	rTargetPos_x	rTargetPos_y	rTargetPos_z	bTargetPos_x	bTargetPos_y	bTargetPos_z	wTargetPos_x	wTargetPos_y	wTargetPos_z	confidence	gaze_timestamp	unityTimeAtEyeImageCapture	gaze_normal2_x	gaze_normal2_y	gaze_normal2_z	gaze_normal0_x	gaze_normal0_y	gaze_normal0_z	gaze_normal1_x	gaze_normal1_y	gaze_normal1_z	gaze_point_3d_x	gaze_point_3d_y	gaze_point_3d_z	eye_center0_3d_x	eye_center0_3d_y	eye_center0_3d_z	eye_center1_3d_x	eye_center1_3d_y	eye_center1_3d_z	mode
7219	82.79861	0.6149607	1.024104	-0.7939814	0.9952205	0.03087685	-0.09264353	0.6149607	-0.01747801	0.9896985	0.1420963	1.024104	0.09607665	-0.1397979	0.9855079	-0.7939814	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.410612	1.755036	7	0.8458287	-752920.8802635	82.7070517224493	0.2730983	-0.108637	0.9558323	0.2404636	-0.07606234	0.9676734	0.305231	-0.1393783	0.9420232	0.2417786	-0.09617814	0.8462145	0.03046091	-0.0008736636	-0.002856961	-0.03036301	-0.000741156	0.004572775	binocular
7219	82.79866	0.6149607	1.024104	-0.7939814	0.9952205	0.03087685	-0.09264353	0.6149607	-0.01747801	0.9896985	0.1420963	1.024104	0.09607665	-0.1397979	0.9855079	-0.7939814	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.410612	1.755036	7	0.8700851	-752920.8742815	82.7130337224808	0.2792471	-0.1032375	0.9546534	0.2527891	-0.06555986	0.9652976	0.305231	-0.1393783	0.9420232	0.3027002	-0.1119081	1.034832	0.03046091	-0.0008736636	-0.002856961	-0.03036301	-0.000741156	0.004572775	binocular
7219	82.79873	0.6149607	1.024104	-0.7939814	0.9952205	0.03087685	-0.09264353	0.6149607	-0.01747801	0.9896985	0.1420963	1.024104	0.09607665	-0.1397979	0.9855079	-0.7939814	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.410612	1.755036	7	0.9099072	-752920.870148	82.7171672224067	0.2787302	-0.1027529	0.9548567	0.2527891	-0.06555986	0.9652976	0.3042185	-0.1384415	0.9424888	0.3081532	-0.1135996	1.055652	0.03046091	-0.0008736636	-0.002856961	-0.03036301	-0.000741156	0.004572775	binocular
7219	82.79877	0.6149607	1.024104	-0.7939814	0.9952205	0.03087685	-0.09264353	0.6149607	-0.01747801	0.9896985	0.1420963	1.024104	0.09607665	-0.1397979	0.9855079	-0.7939814	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.410612	1.755036	7	0.9620587	-752920.8661315	82.7211837223731	0.2771474	-0.10272	0.9553208	0.2495923	-0.06540653	0.9661396	0.3042185	-0.1384415	0.9424888	0.2890266	-0.1071228	0.9962683	0.03046091	-0.0008736636	-0.002856961	-0.03036301	-0.000741156	0.004572775	binocular
7219	82.79881	0.6149607	1.024104	-0.7939814	0.9952205	0.03087685	-0.09264353	0.6149607	-0.01747801	0.9896985	0.1420963	1.024104	0.09607665	-0.1397979	0.9855079	-0.7939814	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.410612	1.755036	7	0.9744386	-752920.862268	82.725047222455	0.2779548	-0.1019501	0.9551688	0.2495923	-0.06540653	0.9661396	0.3058298	-0.1368637	0.9421977	0.2817703	-0.1033496	0.9682802	0.03046091	-0.0008736636	-0.002856961	-0.03036301	-0.000741156	0.004572775	binocular
7219	82.79884	0.6149607	1.024104	-0.7939814	0.9952205	0.03087685	-0.09264353	0.6149607	-0.01747801	0.9896985	0.1420963	1.024104	0.09607665	-0.1397979	0.9855079	-0.7939814	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.410612	1.755036	7	0.9322572	-752920.8582175	82.7290977224475	0.2750997	-0.1058671	0.9555691	0.2438955	-0.07311369	0.9670416	0.3058298	-0.1368637	0.9421977	0.2543474	-0.09788091	0.8834852	0.03046091	-0.0008736636	-0.002856961	-0.03036301	-0.000741156	0.004572775	binocular
7219	82.79887	0.6149607	1.024104	-0.7939814	0.9952205	0.03087685	-0.09264353	0.6149607	-0.01747801	0.9896985	0.1420963	1.024104	0.09607665	-0.1397979	0.9855079	-0.7939814	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.410612	1.755036	7	0.9283583	-752920.8542185	82.7330967225134	0.2740963	-0.1050847	0.9559437	0.2438955	-0.07311369	0.9670416	0.3038639	-0.1353605	0.9430505	0.2618501	-0.1003897	0.9132337	0.03046091	-0.0008736636	-0.002856961	-0.03036301	-0.000741156	0.004572775	binocular
7219	82.79891	0.6149607	1.024104	-0.7939814	0.9952205	0.03087685	-0.09264353	0.6149607	-0.01747801	0.9896985	0.1420963	1.024104	0.09607665	-0.1397979	0.9855079	-0.7939814	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.410612	1.755036	7	0.9477416	-752920.8502155	82.7370997224934	0.2723658	-0.105837	0.9563553	0.2438955	-0.07311369	0.9670416	0.3004325	-0.1369551	0.9439193	0.2757994	-0.1071712	0.9684117	0.03046091	-0.0008736636	-0.002856961	-0.03036301	-0.000741156	0.004572775	binocular
7222	82.83187	0.6150966	1.023908	-0.7941533	0.9952785	0.03031947	-0.09220333	0.6150966	-0.01706115	0.989817	0.1413196	1.023908	0.09554916	-0.1390793	0.9856609	-0.7941533	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.441495	1.707419	7	0.908462	-752920.8462655	82.7410497225355	0.2781987	-0.1071425	0.9545291	0.2556883	-0.0760539	0.9637631	0.3004325	-0.1369551	0.9439193	0.3536827	-0.1362136	1.213522	0.03046091	-0.0008736636	-0.002856961	-0.03036301	-0.000741156	0.004572775	binocular
7222	82.83192	0.6150966	1.023908	-0.7941533	0.9952785	0.03031947	-0.09220333	0.6150966	-0.01706115	0.989817	0.1413196	1.023908	0.09554916	-0.1390793	0.9856609	-0.7941533	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.441495	1.707419	7	0.9604283	-752920.8422625	82.7450527225155	0.2835836	-0.1052683	0.9531521	0.2664852	-0.07257883	0.9611025	0.3004325	-0.1369551	0.9439193	0.4703395	-0.1745934	1.580857	0.03046091	-0.0008736636	-0.002856961	-0.03036301	-0.000741156	0.004572775	binocular
7222	82.83199	0.6150966	1.023908	-0.7941533	0.9952785	0.03031947	-0.09220333	0.6150966	-0.01706115	0.989817	0.1413196	1.023908	0.09554916	-0.1390793	0.9856609	-0.7941533	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.441495	1.707419	7	0.9218543	-752920.838264	82.7490512224613	0.2848725	-0.1061584	0.9526689	0.2664852	-0.07257883	0.9611025	0.3029803	-0.1386598	0.9428554	0.4396731	-0.1638452	1.470352	0.03046091	-0.0008736636	-0.002856961	-0.03036301	-0.000741156	0.004572775	binocular
7222	82.83203	0.6150966	1.023908	-0.7941533	0.9952785	0.03031947	-0.09220333	0.6150966	-0.01706115	0.989817	0.1413196	1.023908	0.09554916	-0.1390793	0.9856609	-0.7941533	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.441495	1.707419	7	0.9614259	-752920.8342645	82.7530507224146	0.2376256	-0.136596	0.9617045	0.1708636	-0.1308736	0.9765642	0.3029803	-0.1386598	0.9428554	0.1061046	-0.06099289	0.4294205	0.03046091	-0.0008736636	-0.002856961	-0.03036301	-0.000741156	0.004572775	binocular
7222	82.83208	0.6150966	1.023908	-0.7941533	0.9952785	0.03031947	-0.09220333	0.6150966	-0.01706115	0.989817	0.1413196	1.023908	0.09554916	-0.1390793	0.9856609	-0.7941533	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.441495	1.707419	7	1	-752920.8302565	82.7570587224327	0.2407448	-0.1329262	0.9614429	0.1708636	-0.1308736	0.9765642	0.3090209	-0.1311276	0.9419722	0.1027784	-0.05674864	0.4104576	0.03046091	-0.0008736636	-0.002856961	-0.03036301	-0.000741156	0.004572775	binocular
7222	82.83212	0.6150966	1.023908	-0.7941533	0.9952785	0.03031947	-0.09220333	0.6150966	-0.01706115	0.989817	0.1413196	1.023908	0.09554916	-0.1390793	0.9856609	-0.7941533	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.441495	1.707419	7	1	-752920.826258	82.7610572224949	0.2875929	-0.09886391	0.9526365	0.2658406	-0.06534524	0.9617997	0.3090209	-0.1311276	0.9419722	0.3767979	-0.1295293	1.248123	0.03046091	-0.0008736636	-0.002856961	-0.03036301	-0.000741156	0.004572775	binocular
7225	82.86511	0.6149135	1.023766	-0.7941266	0.9952396	0.0298367	-0.09277839	0.6149135	-0.01659955	0.9899697	0.1403009	1.023766	0.09603392	-0.1380929	0.9857524	-0.7941266	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.465841	1.659146	7	1	-752920.8222655	82.7650497225113	0.2874303	-0.0957545	0.953003	0.2658406	-0.06534524	0.9617997	0.3087553	-0.1249386	0.9429001	0.3799085	-0.1265627	1.259624	0.03046091	-0.0008736636	-0.002856961	-0.03036301	-0.000741156	0.004572775	binocular
7225	82.8652	0.6149135	1.023766	-0.7941266	0.9952396	0.0298367	-0.09277839	0.6149135	-0.01659955	0.9899697	0.1403009	1.023766	0.09603392	-0.1380929	0.9857524	-0.7941266	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.465841	1.659146	7	0.9635333	-752920.8182685	82.7690467224456	0.283846	-0.09204366	0.9544419	0.2585421	-0.05770152	0.9642751	0.3087553	-0.1249386	0.9429001	0.3216017	-0.1042868	1.081397	0.03046091	-0.0008736636	-0.002856961	-0.03036301	-0.000741156	0.004572775	binocular
7225	82.86527	0.6149135	1.023766	-0.7941266	0.9952396	0.0298367	-0.09277839	0.6149135	-0.01659955	0.9899697	0.1403009	1.023766	0.09603392	-0.1380929	0.9857524	-0.7941266	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.465841	1.659146	7	0.8988951	-752920.814234	82.7730812225491	0.2819144	-0.09170026	0.9550473	0.2585421	-0.05770152	0.9642751	0.3049363	-0.1243598	0.9442185	0.3456055	-0.1124175	1.170815	0.03046091	-0.0008736636	-0.002856961	-0.03036301	-0.000741156	0.004572775	binocular
7225	82.86533	0.6149135	1.023766	-0.7941266	0.9952396	0.0298367	-0.09277839	0.6149135	-0.01659955	0.9899697	0.1403009	1.023766	0.09603392	-0.1380929	0.9857524	-0.7941266	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.465841	1.659146	7	0.881305	-752920.8102315	82.7770837224089	0.287349	-0.09484024	0.953119	0.2695399	-0.06429687	0.9608403	0.3049363	-0.1243598	0.9442185	0.4586283	-0.1513714	1.521242	0.03046091	-0.0008736636	-0.002856961	-0.03036301	-0.000741156	0.004572775	binocular
7225	82.86539	0.6149135	1.023766	-0.7941266	0.9952396	0.0298367	-0.09277839	0.6149135	-0.01659955	0.9899697	0.1403009	1.023766	0.09603392	-0.1380929	0.9857524	-0.7941266	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.465841	1.659146	7	0.8947592	-752920.804263	82.783052222454	0.2792546	-0.09521765	0.9554843	0.2695399	-0.06429687	0.9608403	0.2887797	-0.1255387	0.9491292	0.806826	-0.275104	2.760597	0.03046091	-0.0008736636	-0.002856961	-0.03036301	-0.000741156	0.004572775	binocular
7225	82.86554	0.6149135	1.023766	-0.7941266	0.9952396	0.0298367	-0.09277839	0.6149135	-0.01659955	0.9899697	0.1403009	1.023766	0.09603392	-0.1380929	0.9857524	-0.7941266	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.465841	1.659146	7	0.948816	-752920.8002685	82.7870467224857	0.2195504	-0.1211119	0.9680545	0.1488955	-0.1127945	0.9823989	0.2887797	-0.1255387	0.9491292	0.09314489	-0.05138207	0.4107	0.03046091	-0.0008736636	-0.002856961	-0.03036301	-0.000741156	0.004572775	binocular
7225	82.86561	0.6149135	1.023766	-0.7941266	0.9952396	0.0298367	-0.09277839	0.6149135	-0.01659955	0.9899697	0.1403009	1.023766	0.09603392	-0.1380929	0.9857524	-0.7941266	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.465841	1.659146	7	0.995	-752920.796279	82.7910362224793	0.186555	-0.1168223	0.9754741	0.1488955	-0.1127945	0.9823989	0.2240911	-0.1192525	0.9672446	0.1488513	-0.09321193	0.7783259	0.03046091	-0.0008736636	-0.002856961	-0.03043941	-0.0004553524	0.004383964	binocular
7225	82.86566	0.6149135	1.023766	-0.7941266	0.9952396	0.0298367	-0.09277839	0.6149135	-0.01659955	0.9899697	0.1403009	1.023766	0.09603392	-0.1380929	0.9857524	-0.7941266	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.465841	1.659146	7	0.995	-752920.792265	82.7950502224267	0.169775	-0.1201524	0.9781308	0.1150816	-0.1186423	0.9862455	0.2240911	-0.1192525	0.9672446	0.093959	-0.06649622	0.5413293	0.03046091	-0.0008736636	-0.002856961	-0.03043941	-0.0004553524	0.004383964	binocular
7229	82.90963	0.6146758	1.023617	-0.7940296	0.9950947	0.02995453	-0.0942836	0.6146758	-0.01664349	0.9901635	0.1389217	1.023617	0.09751751	-0.1366711	0.9858049	-0.7940296	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.489016	1.590598	7	1	-752920.7882555	82.7990597225726	0.1393927	-0.08877548	0.9862497	0.1150816	-0.1186423	0.9862455	0.1636276	-0.05784733	0.9848247	0.1781469	-0.113457	1.260448	0.03046091	-0.0008736636	-0.002856961	-0.03043941	-0.0004553524	0.004383964	binocular
7229	82.9097	0.6146758	1.023617	-0.7940296	0.9950947	0.02995453	-0.0942836	0.6146758	-0.01664349	0.9901635	0.1389217	1.023617	0.09751751	-0.1366711	0.9858049	-0.7940296	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.489016	1.590598	7	1	-752920.783697	82.8036182224751	0.1088732	-0.09217781	0.9897726	0.05399685	-0.1240331	0.9908078	0.1636276	-0.05784733	0.9848247	0.06115332	-0.05177565	0.5559486	0.03046091	-0.0008736636	-0.002856961	-0.03043941	-0.0004553524	0.004383964	binocular
7229	82.90974	0.6146758	1.023617	-0.7940296	0.9950947	0.02995453	-0.0942836	0.6146758	-0.01664349	0.9901635	0.1389217	1.023617	0.09751751	-0.1366711	0.9858049	-0.7940296	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.489016	1.590598	7	1	-752920.7796475	82.8076677224599	0.07514165	-0.09903903	0.9922424	0.05399685	-0.1240331	0.9908078	0.09630933	-0.07314754	0.99266	0.1109891	-0.1462871	1.465607	0.03046091	-0.0008736636	-0.002856961	-0.03043941	-0.0004553524	0.004383964	binocular
7229	82.90979	0.6146758	1.023617	-0.7940296	0.9950947	0.02995453	-0.0942836	0.6146758	-0.01664349	0.9901635	0.1389217	1.023617	0.09751751	-0.1366711	0.9858049	-0.7940296	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.489016	1.590598	7	0.995	-752920.7742315	82.813083722489	0.09765021	-0.07947885	0.9920421	0.09898052	-0.08586333	0.991378	0.09630933	-0.07314754	0.99266	2.071	-1.685615	21.03958	0.03046091	-0.0008736636	-0.002856961	-0.03043941	-0.0004553524	0.004383964	binocular
7229	82.90983	0.6146758	1.023617	-0.7940296	0.9950947	0.02995453	-0.0942836	0.6146758	-0.01664349	0.9901635	0.1389217	1.023617	0.09751751	-0.1366711	0.9858049	-0.7940296	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.489016	1.590598	7	0.99	-752920.770304	82.8170112224761	0.05291108	-0.09502194	0.994068	0.09898052	-0.08586333	0.991378	0.006896309	-0.1057326	0.9943707	0.03517692	-0.06317353	0.6608872	0.03046091	-0.0008736636	-0.002856961	-0.03043941	-0.0004553524	0.004383964	binocular
7229	82.90987	0.6146758	1.023617	-0.7940296	0.9950947	0.02995453	-0.0942836	0.6146758	-0.01664349	0.9901635	0.1389217	1.023617	0.09751751	-0.1366711	0.9858049	-0.7940296	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.489016	1.590598	7	0.99	-752920.7663075	82.8210077225231	0.02644126	-0.0969483	0.9949381	0.04602864	-0.08886436	0.9949796	0.006896309	-0.1057326	0.9943707	0.04156023	-0.1523828	1.563838	0.03046091	-0.0008736636	-0.002856961	-0.03043941	-0.0004553524	0.004383964	binocular
7229	82.90994	0.6146758	1.023617	-0.7940296	0.9950947	0.02995453	-0.0942836	0.6146758	-0.01664349	0.9901635	0.1389217	1.023617	0.09751751	-0.1366711	0.9858049	-0.7940296	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.489016	1.590598	7	0.99	-752920.7622915	82.8250237224856	-0.005687874	-0.09139194	0.9957987	0.04602864	-0.08886436	0.9949796	-0.05668868	-0.09567577	0.993797	-0.003366047	-0.05408517	0.5893073	0.03046091	-0.0008736636	-0.002856961	-0.03043941	-0.0004553524	0.004383964	binocular
7229	82.90998	0.6146758	1.023617	-0.7940296	0.9950947	0.02995453	-0.0942836	0.6146758	-0.01664349	0.9901635	0.1389217	1.023617	0.09751751	-0.1366711	0.9858049	-0.7940296	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.489016	1.590598	7	0.99	-752920.758261	82.8290542224422	-0.03177963	-0.09164459	0.9952846	-0.006602336	-0.0885296	0.9960517	-0.05668868	-0.09567577	0.993797	-0.03853298	-0.1111196	1.206788	0.03046091	-0.0008736636	-0.002856961	-0.03043941	-0.0004553524	0.004383964	binocular
7229	82.91001	0.6146758	1.023617	-0.7940296	0.9950947	0.02995453	-0.0942836	0.6146758	-0.01664349	0.9901635	0.1389217	1.023617	0.09751751	-0.1366711	0.9858049	-0.7940296	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.489016	1.590598	7	0.99	-752920.75425	82.8330652224831	-0.05294881	-0.08811101	0.9947024	-0.006602336	-0.0885296	0.9960517	-0.09829772	-0.08932181	0.9911404	-0.03479113	-0.05789519	0.6535901	0.03046091	-0.0008736636	-0.002856961	-0.03043941	-0.0004553524	0.004383964	binocular
7229	82.91005	0.6146758	1.023617	-0.7940296	0.9950947	0.02995453	-0.0942836	0.6146758	-0.01664349	0.9901635	0.1389217	1.023617	0.09751751	-0.1366711	0.9858049	-0.7940296	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.489016	1.590598	7	0.99	-752920.7502485	82.8370667224517	-0.08388291	-0.08863005	0.9925262	-0.06928765	-0.08849496	0.9936638	-0.09829772	-0.08932181	0.9911404	-0.1732025	-0.1830045	2.049381	0.03046091	-0.0008736636	-0.002856961	-0.03043941	-0.0004553524	0.004383964	binocular
7229	82.91009	0.6146758	1.023617	-0.7940296	0.9950947	0.02995453	-0.0942836	0.6146758	-0.01664349	0.9901635	0.1389217	1.023617	0.09751751	-0.1366711	0.9858049	-0.7940296	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.489016	1.590598	7	0.99	-752920.7462545	82.8410607224796	-0.111773	-0.08818199	0.9898135	-0.06928765	-0.08849496	0.9936638	-0.1529544	-0.08940556	0.9841807	-0.07918642	-0.06247318	0.7012407	0.03046091	-0.0008736636	-0.002856961	-0.03043941	-0.0004553524	0.004383964	binocular
7229	82.91012	0.6146758	1.023617	-0.7940296	0.9950947	0.02995453	-0.0942836	0.6146758	-0.01664349	0.9901635	0.1389217	1.023617	0.09751751	-0.1366711	0.9858049	-0.7940296	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.489016	1.590598	7	0.99	-752920.7421725	82.8451427223627	-0.1375736	-0.07814959	0.9874038	-0.1218911	-0.06749638	0.9902458	-0.1529544	-0.08940556	0.9841807	-0.2633327	-0.1495878	1.890011	0.03046091	-0.0008736636	-0.002856961	-0.03043941	-0.0004553524	0.004383964	binocular
7231	82.93186	0.6145194	1.023708	-0.7939967	0.9950095	0.02950269	-0.09531853	0.6145194	-0.01605397	0.9901773	0.1388926	1.023708	0.09847994	-0.1366692	0.9857095	-0.7939967	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.495131	1.560382	7	0.995	-752920.7381725	82.8491427224362	-0.1492869	-0.06339283	0.9867598	-0.1218911	-0.06749638	0.9902458	-0.1759249	-0.06038792	0.9825496	-0.1611595	-0.06843437	1.065235	0.03046091	-0.0008736636	-0.002856961	-0.03043941	-0.0004553524	0.004383964	binocular
7231	82.93193	0.6145194	1.023708	-0.7939967	0.9950095	0.02950269	-0.09531853	0.6145194	-0.01605397	0.9901773	0.1388926	1.023708	0.09847994	-0.1366692	0.9857095	-0.7939967	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.495131	1.560382	7	0.99	-752920.734174	82.853141222382	-0.1726483	-0.07182224	0.9823616	-0.1218911	-0.06749638	0.9902458	-0.220974	-0.07808172	0.972149	-0.1008245	-0.04194329	0.5736868	0.03046091	-0.0008736636	-0.002856961	-0.03043941	-0.0004553524	0.004383964	binocular
7231	82.932	0.6145194	1.023708	-0.7939967	0.9950095	0.02950269	-0.09531853	0.6145194	-0.01605397	0.9901773	0.1388926	1.023708	0.09847994	-0.1366692	0.9857095	-0.7939967	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.495131	1.560382	7	0.99	-752920.730272	82.8570432225242	-0.1906874	-0.06841423	0.9792639	-0.1592351	-0.05999864	0.9854158	-0.220974	-0.07808172	0.972149	-0.1777931	-0.06378806	0.9130462	0.03046091	-0.0008736636	-0.002856961	-0.03043941	-0.0004553524	0.004383964	binocular
7231	82.93204	0.6145194	1.023708	-0.7939967	0.9950095	0.02950269	-0.09531853	0.6145194	-0.01605397	0.9901773	0.1388926	1.023708	0.09847994	-0.1366692	0.9857095	-0.7939967	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.495131	1.560382	7	0.995	-752920.726259	82.861056222464	-0.196164	-0.06844439	0.9781795	-0.1704976	-0.0598392	0.9835395	-0.220974	-0.07808172	0.972149	-0.22336	-0.07793345	1.113793	0.03046091	-0.0008736636	-0.002856961	-0.03043941	-0.0004553524	0.004383964	binocular
7231	82.93208	0.6145194	1.023708	-0.7939967	0.9950095	0.02950269	-0.09531853	0.6145194	-0.01605397	0.9901773	0.1388926	1.023708	0.09847994	-0.1366692	0.9857095	-0.7939967	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.495131	1.560382	7	1	-752920.7222425	82.8650727225468	-0.1787743	-0.0580912	0.9821737	-0.1704976	-0.0598392	0.9835395	-0.1869097	-0.05669303	0.9807398	-0.6267493	-0.2036569	3.443317	0.03046091	-0.0008736636	-0.002856961	-0.03043941	-0.0004553524	0.004383964	binocular
7234	82.96499	0.6134077	1.023993	-0.7940575	0.9941649	0.02638571	-0.1045935	0.6134077	-0.01137455	0.9898593	0.1415954	1.023993	0.107269	-0.1395795	0.9843835	-0.7940575	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.499871	1.509841	7	1	-752920.718247	82.8690682224697	-0.1862171	-0.05719013	0.9808427	-0.1855164	-0.05771754	0.9809446	-0.1869097	-0.05669303	0.9807398	-7.604514	-2.335463	40.0545	0.03046091	-0.0008736636	-0.002856961	-0.03043941	-0.0004553524	0.004383964	binocular
7234	82.96504	0.6134077	1.023993	-0.7940575	0.9941649	0.02638571	-0.1045935	0.6134077	-0.01137455	0.9898593	0.1415954	1.023993	0.107269	-0.1395795	0.9843835	-0.7940575	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.499871	1.509841	7	0.9684746	-752920.71425	82.8730652225204	-0.2024454	-0.06404698	0.977197	-0.1855164	-0.05771754	0.9809446	-0.2189206	-0.07107555	0.9731506	-0.3473759	-0.1098982	1.676772	0.03046091	-0.0008736636	-0.002856961	-0.03043941	-0.0004553524	0.004383964	binocular
7234	82.96508	0.6134077	1.023993	-0.7940575	0.9941649	0.02638571	-0.1045935	0.6134077	-0.01137455	0.9898593	0.1415954	1.023993	0.107269	-0.1395795	0.9843835	-0.7940575	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.499871	1.509841	7	0.9684746	-752920.710253	82.8770622224547	-0.2045578	-0.06208989	0.9768833	-0.1898176	-0.05371358	0.980349	-0.2189206	-0.07107555	0.9731506	-0.4035673	-0.1224957	1.92727	0.03046091	-0.0008736636	-0.002856961	-0.03043941	-0.0004553524	0.004383964	binocular
7234	82.96514	0.6134077	1.023993	-0.7940575	0.9941649	0.02638571	-0.1045935	0.6134077	-0.01137455	0.9898593	0.1415954	1.023993	0.107269	-0.1395795	0.9843835	-0.7940575	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.499871	1.509841	7	0.8628239	-752920.704235	82.8830802224111	-0.204446	-0.06061233	0.9769995	-0.1898176	-0.05371358	0.980349	-0.2187058	-0.06811998	0.9734102	-0.4057389	-0.1202898	1.938931	0.03046091	-0.0008736636	-0.002856961	-0.03043941	-0.0004553524	0.004383964	binocular
7234	82.96521	0.6134077	1.023993	-0.7940575	0.9941649	0.02638571	-0.1045935	0.6134077	-0.01137455	0.9898593	0.1415954	1.023993	0.107269	-0.1395795	0.9843835	-0.7940575	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.499871	1.509841	7	0.8628239	-752920.7000105	82.8873047225643	-0.2107186	-0.05643098	0.9759166	-0.2025467	-0.04507799	0.9782345	-0.2187058	-0.06811998	0.9734102	-0.7548266	-0.2021445	3.495885	0.03046091	-0.0008736636	-0.002856961	-0.03043941	-0.0004553524	0.004383964	binocular
7234	82.96528	0.6134077	1.023993	-0.7940575	0.9941649	0.02638571	-0.1045935	0.6134077	-0.01137455	0.9898593	0.1415954	1.023993	0.107269	-0.1395795	0.9843835	-0.7940575	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.499871	1.509841	7	0.9207003	-752920.696032	82.8912832224742	-0.2100282	-0.05454642	0.9761726	-0.2025467	-0.04507799	0.9782345	-0.2173515	-0.06432617	0.9739715	-0.8197616	-0.2129002	3.810101	0.03046091	-0.0008736636	-0.002856961	-0.03043941	-0.0004553524	0.004383964	binocular
7234	82.96537	0.6134077	1.023993	-0.7940575	0.9941649	0.02638571	-0.1045935	0.6134077	-0.01137455	0.9898593	0.1415954	1.023993	0.107269	-0.1395795	0.9843835	-0.7940575	0	0	0	1	-2	1.5	6	0	1.5	6	2	1.5	6	1.499871	1.509841	7	0.9207003	-752920.692245	82.8950702224392	-0.2098649	-0.05316664	0.9762838	-0.2022102	-0.04232416	0.9784272	-0.2173515	-0.06432617	0.9739715	-0.8024952	-0.2033021	3.733179	0.03046091	-0.0008736636	-0.002856961	-0.03043941	-0.0004553524	0.004383964	binocular
